"Make Id","Model Id","Model Year","Make Name","Model Name","Model Created","Model Modified"
15,7353,2020,Lincoln,Nautilus,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
15,5858,2020,Lincoln,Navigator,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
45,7413,2020,Lotus,"Evora GT","12/27/24, 2:54 PM","12/27/24, 3:20 PM"
35,3826,2020,Maserati,Ghibli,"12/27/24, 2:26 PM","12/27/24, 3:16 PM"
35,7225,2020,Maserati,Levante,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
35,3410,2020,Maserati,Quattroporte,"12/27/24, 2:24 PM","12/27/24, 3:15 PM"
16,6348,2020,Mazda,3,"12/27/24, 2:43 PM","12/27/24, 3:20 PM"
16,6270,2020,Mazda,6,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
16,7147,2020,Mazda,CX-3,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
16,7414,2020,Mazda,CX-30,"12/27/24, 2:54 PM","12/27/24, 3:20 PM"
16,6976,2020,Mazda,CX-5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
16,6599,2020,Mazda,CX-9,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
16,6509,2020,Mazda,"MX-5 Miata","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
36,7173,2020,McLaren,570S,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
36,7375,2020,McLaren,600LT,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
36,7311,2020,McLaren,720S,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
36,7374,2020,McLaren,GT,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7364,2020,Mercedes-Benz,A220,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7420,2020,Mercedes-Benz,"A35 AMG","12/27/24, 2:54 PM","12/27/24, 3:20 PM"
37,7229,2020,Mercedes-Benz,"AMG GT","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7358,2020,Mercedes-Benz,"AMG GT 53","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7356,2020,Mercedes-Benz,"AMG GT 63","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7359,2020,Mercedes-Benz,"AMG GT 63 S","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7298,2020,Mercedes-Benz,"AMG GT C","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7302,2020,Mercedes-Benz,"AMG GT R","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7421,2020,Mercedes-Benz,"AMG GT R Pro","12/27/24, 2:54 PM","1/2/25, 8:54 PM"
37,6692,2020,Mercedes-Benz,C300,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
37,5861,2020,Mercedes-Benz,"C43 AMG","12/27/24, 2:40 PM","12/27/24, 3:19 PM"
37,6693,2020,Mercedes-Benz,"C63 AMG","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
37,7097,2020,Mercedes-Benz,"C63 AMG S","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7038,2020,Mercedes-Benz,CLA250,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7419,2020,Mercedes-Benz,"CLA35 AMG","12/27/24, 2:54 PM","12/27/24, 3:20 PM"
37,7040,2020,Mercedes-Benz,"CLA45 AMG","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7360,2020,Mercedes-Benz,CLS450,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7365,2020,Mercedes-Benz,"CLS53 AMG","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,6511,2020,Mercedes-Benz,E350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,7357,2020,Mercedes-Benz,E450,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7361,2020,Mercedes-Benz,"E53 AMG","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,7039,2020,Mercedes-Benz,"E63 AMG S","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,6754,2020,Mercedes-Benz,G550,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
37,6977,2020,Mercedes-Benz,"G63 AMG","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
37,7096,2020,Mercedes-Benz,GLA250,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7415,2020,Mercedes-Benz,GLB250,"12/27/24, 2:54 PM","12/27/24, 3:20 PM"
37,7148,2020,Mercedes-Benz,GLC300,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7303,2020,Mercedes-Benz,GLC350e,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7226,2020,Mercedes-Benz,"GLC43 AMG","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7299,2020,Mercedes-Benz,GLC63,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7300,2020,Mercedes-Benz,"GLC63 S","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7149,2020,Mercedes-Benz,GLE350,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7416,2020,Mercedes-Benz,GLE450,"12/27/24, 2:54 PM","12/27/24, 3:20 PM"
37,7417,2020,Mercedes-Benz,GLE580,"12/27/24, 2:54 PM","12/27/24, 3:20 PM"
37,7227,2020,Mercedes-Benz,GLS450,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7418,2020,Mercedes-Benz,GLS580,"12/27/24, 2:54 PM","12/27/24, 3:20 PM"
37,7304,2020,Mercedes-Benz,"Maybach S560","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7305,2020,Mercedes-Benz,"Maybach S650","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7151,2020,Mercedes-Benz,Metris,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7306,2020,Mercedes-Benz,S450,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7301,2020,Mercedes-Benz,S560,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7366,2020,Mercedes-Benz,S560e,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,6694,2020,Mercedes-Benz,"S63 AMG","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
37,6512,2020,Mercedes-Benz,"S65 AMG","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,7230,2020,Mercedes-Benz,SL450,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,6601,2020,Mercedes-Benz,SL550,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,7231,2020,Mercedes-Benz,SLC300,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7232,2020,Mercedes-Benz,"SLC43 AMG","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7362,2020,Mercedes-Benz,"Sprinter 1500","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
37,6811,2020,Mercedes-Benz,"Sprinter 2500","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
37,6812,2020,Mercedes-Benz,"Sprinter 3500","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
37,7297,2020,Mercedes-Benz,"Sprinter 3500XD","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7363,2020,Mercedes-Benz,"Sprinter 4500","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
17,6178,2020,MINI,Cooper,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
17,7163,2020,MINI,"Cooper Clubman","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
17,6858,2020,MINI,"Cooper Countryman","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
18,7256,2020,Mitsubishi,"Eclipse Cross","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
18,4858,2020,Mitsubishi,Mirage,"12/27/24, 2:32 PM","12/27/24, 3:17 PM"
18,7180,2020,Mitsubishi,"Mirage G4","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
18,6223,2020,Mitsubishi,Outlander,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
18,7257,2020,Mitsubishi,"Outlander PHEV","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
18,6832,2020,Mitsubishi,"Outlander Sport","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
19,6758,2020,Nissan,370Z,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
19,5555,2020,Nissan,Altima,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
19,6437,2020,Nissan,Armada,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
19,5868,2020,Nissan,Frontier,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
19,6757,2020,Nissan,GT-R,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
19,7307,2020,Nissan,Kicks,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
19,6859,2020,Nissan,Leaf,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,4674,2020,Nissan,Maxima,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
19,6279,2020,Nissan,Murano,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
19,6911,2020,Nissan,NV1500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,6982,2020,Nissan,NV200,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
19,6912,2020,Nissan,NV2500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,6913,2020,Nissan,NV3500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,5053,2020,Nissan,Pathfinder,"12/27/24, 2:34 PM","12/27/24, 3:18 PM"
19,6700,2020,Nissan,Rogue,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
19,7239,2020,Nissan,"Rogue Sport","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
19,4726,2020,Nissan,Sentra,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
19,6351,2020,Nissan,Titan,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
19,7164,2020,Nissan,"Titan XD","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
19,6615,2020,Nissan,Versa,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
20,7429,2020,Polestar,"Polestar 1","12/27/24, 2:55 PM","12/27/24, 3:20 PM"
38,7241,2020,Porsche,"718 Boxster","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
38,7242,2020,Porsche,"718 Cayman","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
38,7422,2020,Porsche,"718 Spyder","12/27/24, 2:54 PM","12/27/24, 3:20 PM"
38,3587,2020,Porsche,911,"12/27/24, 2:25 PM","12/27/24, 3:15 PM"
38,6281,2020,Porsche,Cayenne,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
38,7105,2020,Porsche,Macan,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
38,6818,2020,Porsche,Panamera,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
38,7423,2020,Porsche,Taycan,"12/27/24, 2:54 PM","12/27/24, 3:20 PM"
39,6866,2020,Ram,1500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
39,7376,2020,Ram,"1500 Classic","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
39,6867,2020,Ram,2500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
39,6868,2020,Ram,3500,"12/27/24, 2:48 PM","1/3/25, 12:40 PM"
39,7049,2020,Ram,"ProMaster 1500","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
39,7050,2020,Ram,"ProMaster 2500","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
39,7051,2020,Ram,"ProMaster 3500","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
39,7115,2020,Ram,"ProMaster City","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
41,7367,2020,Rolls-Royce,Cullinan,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
41,7165,2020,Rolls-Royce,Dawn,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
41,6819,2020,Rolls-Royce,Ghost,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
41,3046,2020,Rolls-Royce,Phantom,"12/27/24, 2:23 PM","12/27/24, 3:14 PM"
41,7047,2020,Rolls-Royce,Wraith,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
21,7369,2020,Subaru,Ascent,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
21,6985,2020,Subaru,BRZ,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
21,7168,2020,Subaru,Crosstrek,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
21,5869,2020,Subaru,Forester,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
21,5562,2020,Subaru,Impreza,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
21,5341,2020,Subaru,Legacy,"12/27/24, 2:36 PM","12/27/24, 3:18 PM"
21,6027,2020,Subaru,Outback,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
21,7107,2020,Subaru,WRX,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
21,7108,2020,Subaru,"WRX STI","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
42,7243,2020,Tesla,3,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
42,6916,2020,Tesla,S,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
42,7169,2020,Tesla,X,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
42,7424,2020,Tesla,Y,"12/27/24, 2:54 PM","5/29/25, 9:15 AM"
22,4841,2020,Toyota,4Runner,"12/27/24, 2:32 PM","12/27/24, 3:17 PM"
22,7245,2020,Toyota,86,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
22,5689,2020,Toyota,Avalon,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
22,7308,2020,Toyota,C-HR,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
22,4779,2020,Toyota,Camry,"12/27/24, 2:32 PM","12/27/24, 3:17 PM"
22,3917,2020,Toyota,Corolla,"12/27/24, 2:27 PM","12/27/24, 3:16 PM"
22,7425,2020,Toyota,"GR Supra","12/27/24, 2:54 PM","12/27/24, 3:20 PM"
22,6111,2020,Toyota,Highlander,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
22,3200,2020,Toyota,"Land Cruiser","12/27/24, 2:23 PM","12/27/24, 3:15 PM"
22,7170,2020,Toyota,Mirai,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
22,6109,2020,Toyota,Prius,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
22,7370,2020,Toyota,"Prius AWD-e","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
22,7244,2020,Toyota,"Prius Prime","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
22,5747,2020,Toyota,RAV4,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
22,6110,2020,Toyota,Sequoia,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
22,5870,2020,Toyota,Sienna,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
22,5688,2020,Toyota,Tacoma,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
22,6028,2020,Toyota,Tundra,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
22,6627,2020,Toyota,Yaris,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
43,7371,2020,Volkswagen,Arteon,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
43,7309,2020,Volkswagen,Atlas,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
43,7426,2020,Volkswagen,"Atlas Cross Sport","12/27/24, 2:54 PM","12/27/24, 3:20 PM"
43,4891,2020,Volkswagen,Golf,"12/27/24, 2:33 PM","12/27/24, 3:17 PM"
43,6526,2020,Volkswagen,GTI,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
43,4563,2020,Volkswagen,Jetta,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
43,5343,2020,Volkswagen,Passat,"12/27/24, 2:36 PM","12/27/24, 3:18 PM"
43,6765,2020,Volkswagen,Tiguan,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
23,6112,2020,Volvo,S60,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
23,5812,2020,Volvo,S90,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
23,7111,2020,Volvo,V60,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
23,7112,2020,Volvo,"V60 Cross Country","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
23,5813,2020,Volvo,V90,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
23,7250,2020,Volvo,"V90 Cross Country","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
23,7372,2020,Volvo,XC40,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
23,6822,2020,Volvo,XC60,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
23,6285,2020,Volvo,XC90,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
1,6946,2019,Acura,ILX,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
1,6058,2019,Acura,MDX,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
1,5387,2019,Acura,NSX,"12/27/24, 2:36 PM","12/27/24, 3:18 PM"
1,6556,2019,Acura,RDX,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
1,6998,2019,Acura,RLX,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
1,7061,2019,Acura,TLX,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
24,7062,2019,"Alfa Romeo",4C,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
24,3306,2019,"Alfa Romeo",Giulia,"12/27/24, 2:24 PM","12/27/24, 3:15 PM"
24,7261,2019,"Alfa Romeo",Stelvio,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
44,7187,2019,"Aston Martin",DB11,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
44,3770,2019,"Aston Martin",DBS,"12/27/24, 2:26 PM","12/27/24, 3:16 PM"
44,6783,2019,"Aston Martin",Rapide,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
44,4101,2019,"Aston Martin",Vantage,"12/27/24, 2:28 PM","12/27/24, 3:16 PM"
2,6478,2019,Audi,A3,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
2,6479,2019,Audi,"A3 Quattro","12/27/24, 2:44 PM","12/27/24, 3:20 PM"
2,5712,2019,Audi,A4,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,7188,2019,Audi,"A4 allroad","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
2,5711,2019,Audi,"A4 Quattro","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,6651,2019,Audi,"A5 Quattro","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,7262,2019,Audi,"A5 Sportback","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
2,5643,2019,Audi,"A6 Quattro","12/27/24, 2:38 PM","12/27/24, 3:19 PM"
2,7322,2019,Audi,"A7 Sportback","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
2,5773,2019,Audi,"A8 Quattro","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,7325,2019,Audi,"e-tron Quattro","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
2,7063,2019,Audi,Q3,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,6731,2019,Audi,Q5,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,6557,2019,Audi,Q7,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
2,7323,2019,Audi,Q8,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
2,7189,2019,Audi,RS3,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
2,6947,2019,Audi,RS5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,7324,2019,Audi,"RS5 Sportback","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
2,7064,2019,Audi,S3,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,5448,2019,Audi,S4,"12/27/24, 2:37 PM","12/27/24, 3:18 PM"
2,6652,2019,Audi,S5,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,7263,2019,Audi,"S5 Sportback","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
2,6999,2019,Audi,SQ5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,5986,2019,Audi,"TT Quattro","12/27/24, 2:41 PM","12/27/24, 3:19 PM"
2,6882,2019,Audi,"TT RS Quattro","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
2,6732,2019,Audi,"TTS Quattro","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
25,7190,2019,Bentley,Bentayga,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
25,2282,2019,Bentley,Continental,"12/27/24, 2:20 PM","12/27/24, 3:08 PM"
25,7002,2019,Bentley,"Flying Spur","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
25,4590,2019,Bentley,Mulsanne,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
3,7191,2019,BMW,230i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7192,2019,BMW,"230i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,6062,2019,BMW,330i,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
3,7208,2019,BMW,"330i GT xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7197,2019,BMW,"330i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7209,2019,BMW,"340i GT xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7193,2019,BMW,430i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7198,2019,BMW,"430i Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7194,2019,BMW,"430i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7199,2019,BMW,"430i xDrive Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7204,2019,BMW,440i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7205,2019,BMW,"440i Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7206,2019,BMW,"440i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7207,2019,BMW,"440i xDrive Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7265,2019,BMW,530e,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,7266,2019,BMW,"530e xDrive","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,4267,2019,BMW,530i,"12/27/24, 2:29 PM","12/27/24, 3:16 PM"
3,7195,2019,BMW,"530i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,5584,2019,BMW,540i,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
3,7196,2019,BMW,"540i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,6950,2019,BMW,"640i Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7005,2019,BMW,"640i xDrive Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7269,2019,BMW,"640i xDrive Gran Turismo","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,6951,2019,BMW,"650i Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,6952,2019,BMW,"650i xDrive Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7210,2019,BMW,"740e xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,5516,2019,BMW,740i,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
3,7202,2019,BMW,"740i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,6480,2019,BMW,750i,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
3,6786,2019,BMW,"750i xDrive","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
3,7068,2019,BMW,"Alpina B6 xDrive Gran Coupe","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,6559,2019,BMW,"Alpina B7","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
3,7003,2019,BMW,i3,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7268,2019,BMW,i3s,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,7004,2019,BMW,i8,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7131,2019,BMW,M2,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7200,2019,BMW,M240i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7201,2019,BMW,"M240i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7066,2019,BMW,M4,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,5102,2019,BMW,M5,"12/27/24, 2:34 PM","12/27/24, 3:18 PM"
3,7267,2019,BMW,"M550i xDrive","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,7006,2019,BMW,"M6 Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7203,2019,BMW,"M760i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7326,2019,BMW,"M850i xDrive","12/27/24, 2:53 PM","12/27/24, 3:20 PM"
3,6884,2019,BMW,X1,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
3,7264,2019,BMW,X2,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,6329,2019,BMW,X3,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
3,7067,2019,BMW,X4,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,5991,2019,BMW,X5,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
3,6654,2019,BMW,X6,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
3,7327,2019,BMW,X7,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
3,6232,2019,BMW,Z4,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
4,7122,2019,Buick,Cascada,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
4,6648,2019,Buick,Enclave,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
4,6942,2019,Buick,Encore,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
4,7121,2019,Buick,Envision,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
4,6378,2019,Buick,LaCrosse,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
4,7258,2019,Buick,"Regal Sportback","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
4,7259,2019,Buick,"Regal TourX","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
5,6943,2019,Cadillac,ATS,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
5,7123,2019,Cadillac,CT6,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
5,6225,2019,Cadillac,CTS,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
5,5890,2019,Cadillac,Escalade,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
5,6224,2019,Cadillac,"Escalade ESV","12/27/24, 2:43 PM","12/27/24, 3:19 PM"
5,7317,2019,Cadillac,XT4,"12/27/24, 2:53 PM","12/27/24, 3:20 PM"
5,7181,2019,Cadillac,XT5,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
5,6944,2019,Cadillac,XTS,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
6,3924,2019,Chevrolet,Blazer,"12/27/24, 2:27 PM","12/27/24, 3:16 PM"
