"Make Id","Model Id","Submodel Id","Trim Id","Mileage Id","Model Year","Make Name","Model Name","Submodel Name","Trim Name","Trim Description","Mileage Fuel Tank Capacity","Mileage Combined Mpg","Mileage Epa City Mpg","Mileage Epa Highway Mpg","Mileage Range City","Mileage Range Highway","Mileage Epa Combined Mpg Electric","Mileage Epa City Mpg Electric","Mileage Epa Highway Mpg Electric","Mileage Range Electric","Mileage Epa Kwh 100 Mi Electric","Mileage Epa Time To Charge Hr 240v Electric","Mileage Battery Capacity Electric","Mileage Created","Mileage Modified"
37,7097,65022,22890,22890,2015,Mercedes-Benz,"C63 AMG S",Base,"AMG C 63 S","AMG C 63 S 4dr Sedan (4.0L 8cyl Turbo 7A)",18.0,20,18,25,324,450,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7038,65015,22891,22891,2015,Mercedes-Benz,CLA250,Base,"CLA 250","CLA 250 4dr Sedan (2.0L 4cyl Turbo 7AM)",13.1,30,26,38,341,498,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7038,65014,22892,22892,2015,Mercedes-Benz,CLA250,4Matic,"CLA 250 4MATIC","CLA 250 4MATIC 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)",13.1,27,24,32,314,419,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7040,65023,22893,22893,2015,Mercedes-Benz,"CLA45 AMG",4Matic,"CLA 45 AMG","CLA 45 AMG 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)",14.8,26,23,31,340,459,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7099,65037,22894,22894,2015,Mercedes-Benz,CLS400,Base,"CLS 400","CLS 400 4dr Sedan (3.0L 6cyl Turbo 7A)",21.1,24,20,30,422,633,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7099,65036,22895,22895,2015,Mercedes-Benz,CLS400,4Matic,"CLS 400 4MATIC","CLS 400 4MATIC 4dr Sedan AWD (3.0L 6cyl Turbo 7A)",21.1,22,20,28,422,591,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6602,65030,22896,22896,2015,Mercedes-Benz,CLS550,Base,"CLS 550","CLS 550 4dr Sedan (4.7L 8cyl Turbo 9A)",21.1,21,17,26,359,549,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6602,65029,22897,22897,2015,Mercedes-Benz,CLS550,4Matic,"CLS 550 4MATIC","CLS 550 4MATIC 4dr Sedan AWD (4.7L 8cyl Turbo 7A)",21.1,19,17,24,359,506,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7041,65031,22898,22898,2015,Mercedes-Benz,"CLS63 AMG S",4Matic,"CLS 63 AMG 4MATIC S-Model","CLS 63 AMG 4MATIC S-Model 4dr Sedan AWD (5.5L 8cyl Turbo 7A)",21.1,18,16,22,338,464,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7042,65043,22900,22900,2015,Mercedes-Benz,E250,Bluetec,"E 250 Luxury BlueTEC","E 250 Luxury BlueTEC 4dr Sedan (2.1L 4cyl Turbodiesel 7A)",21.1,33,28,42,591,886,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7042,65044,22901,22901,2015,Mercedes-Benz,E250,"Bluetec 4Matic","E 250 Luxury BlueTEC 4MATIC","E 250 Luxury BlueTEC 4MATIC 4dr Sedan AWD (2.1L 4cyl Turbodiesel 7A)",21.1,31,27,38,570,802,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7042,65043,22899,22899,2015,Mercedes-Benz,E250,Bluetec,"E 250 Sport BlueTEC","E 250 Sport BlueTEC 4dr Sedan (2.1L 4cyl Turbodiesel 7A)",21.1,33,28,42,591,886,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7042,65044,22902,22902,2015,Mercedes-Benz,E250,"Bluetec 4Matic","E 250 Sport BlueTEC 4MATIC","E 250 Sport BlueTEC 4MATIC 4dr Sedan AWD (2.1L 4cyl Turbodiesel 7A)",21.1,31,27,38,570,802,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6511,65011,22903,22903,2015,Mercedes-Benz,E350,Base,"E 350 Luxury","E 350 Luxury 4dr Sedan (3.5L 6cyl 7A)",21.1,23,20,29,422,612,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6511,65010,22913,22913,2015,Mercedes-Benz,E350,4Matic,"E 350 Luxury 4MATIC","E 350 Luxury 4MATIC 4dr Wagon AWD (3.5L 6cyl 7A)",21.1,22,20,27,422,570,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6511,65010,22905,22905,2015,Mercedes-Benz,E350,4Matic,"E 350 Luxury 4MATIC","E 350 Luxury 4MATIC 4dr Sedan AWD (3.5L 6cyl 7A)",21.1,23,20,28,422,591,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6511,65011,22904,22904,2015,Mercedes-Benz,E350,Base,"E 350 Sport","E 350 Sport 4dr Sedan (3.5L 6cyl 7A)",21.1,23,20,29,422,612,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6511,65010,22914,22914,2015,Mercedes-Benz,E350,4Matic,"E 350 Sport 4MATIC","E 350 Sport 4MATIC 4dr Wagon AWD (3.5L 6cyl 7A)",21.1,22,20,27,422,570,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6511,65010,22906,22906,2015,Mercedes-Benz,E350,4Matic,"E 350 Sport 4MATIC","E 350 Sport 4MATIC 4dr Sedan AWD (3.5L 6cyl 7A)",21.1,23,20,28,422,591,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6978,65033,22907,22907,2015,Mercedes-Benz,E400,Base,"E 400","E 400 4dr Sedan (3.0L 6cyl Turbo 7A)",21.1,23,20,29,422,612,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6978,65033,22909,22909,2015,Mercedes-Benz,E400,Base,"E 400","E 400 2dr Coupe (3.0L 6cyl Turbo 7A)",17.4,24,20,29,348,505,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6978,65033,22915,22915,2015,Mercedes-Benz,E400,Base,"E 400","E 400 2dr Convertible (3.0L 6cyl Turbo 7A)",17.4,24,20,29,348,505,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6978,65032,22908,22908,2015,Mercedes-Benz,E400,4Matic,"E 400 4MATIC","E 400 4MATIC 4dr Sedan AWD (3.0L 6cyl Turbo 7A)",21.1,23,20,28,422,591,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6978,65032,22910,22910,2015,Mercedes-Benz,E400,4Matic,"E 400 4MATIC","E 400 4MATIC 2dr Coupe AWD (3.0L 6cyl Turbo 7A)",17.4,23,20,28,348,487,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6978,65034,22912,22912,2015,Mercedes-Benz,E400,Hybrid,"E 400 Sport Hybrid","E 400 Sport Hybrid 4dr Sedan (3.5L 6cyl gas/electric hybrid 7A)",21.1,26,24,29,506,612,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6603,65038,22916,22916,2015,Mercedes-Benz,E550,Base,"E 550","E 550 2dr Convertible (4.7L 8cyl Turbo 7A)",17.4,20,17,26,296,452,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6603,65038,22911,22911,2015,Mercedes-Benz,E550,Base,"E 550","E 550 2dr Coupe (4.7L 8cyl Turbo 7A)",17.4,21,18,26,313,452,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6606,65057,22917,22917,2015,Mercedes-Benz,"E63 AMG",4Matic,"E 63 AMG 4MATIC","E 63 AMG 4MATIC 4dr Sedan AWD (5.5L 8cyl Turbo 7A)",21.1,19,16,23,338,485,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7039,65016,22918,22918,2015,Mercedes-Benz,"E63 AMG S",4Matic,"E 63 AMG 4MATIC S-Model","E 63 AMG 4MATIC S-Model 4dr Sedan AWD (5.5L 8cyl Turbo 7A)",21.1,18,15,22,317,464,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7039,65016,22919,22919,2015,Mercedes-Benz,"E63 AMG S",4Matic,"E 63 AMG 4MATIC S-Model","E 63 AMG 4MATIC S-Model 4dr Wagon AWD (5.5L 8cyl Turbo 7A)",21.1,18,15,21,317,443,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6754,65012,22920,22920,2015,Mercedes-Benz,G550,Base,"G 550","G 550 4dr SUV 4WD (5.5L 8cyl 7A)",25.4,13,12,15,305,381,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6977,65013,22921,22921,2015,Mercedes-Benz,"G63 AMG",Base,"G 63 AMG","G 63 AMG 4dr SUV 4WD (5.5L 8cyl Turbo 7A)",25.4,13,12,14,305,356,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6813,65045,22925,22925,2015,Mercedes-Benz,GL350,"Bluetec 4Matic","GL 350 BlueTEC 4MATIC","GL 350 BlueTEC 4MATIC 4dr SUV AWD (3.0L 6cyl Turbodiesel 7A)",26.4,22,19,26,502,686,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6605,65046,22926,22926,2015,Mercedes-Benz,GL450,4Matic,"GL 450 4MATIC","GL 450 4MATIC 4dr SUV AWD (3.0L 6cyl Turbo 7A)",26.4,19,17,21,449,554,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6695,65047,22927,22927,2015,Mercedes-Benz,GL550,4Matic,"GL 550 4MATIC","GL 550 4MATIC 4dr SUV AWD (4.7L 8cyl Turbo 7A)",26.4,15,13,18,343,475,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6979,65048,22928,22928,2015,Mercedes-Benz,"GL63 AMG",Base,"GL 63 AMG","GL 63 AMG 4dr SUV AWD (5.5L 8cyl Turbo 7A)",26.4,14,13,17,343,449,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7096,65018,22922,22922,2015,Mercedes-Benz,GLA250,Base,"GLA 250","GLA 250 4dr SUV (2.0L 4cyl Turbo 7AM)",14.8,29,25,35,370,518,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7096,65017,22923,22923,2015,Mercedes-Benz,GLA250,4Matic,"GLA 250 4MATIC","GLA 250 4MATIC 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",14.8,27,24,32,355,474,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7098,65024,22924,22924,2015,Mercedes-Benz,"GLA45 AMG",4Matic,"GLA 45 AMG 4MATIC","GLA 45 AMG 4MATIC 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",14.8,25,23,29,340,429,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6980,65058,22931,22931,2015,Mercedes-Benz,GLK250,"Bluetec 4Matic","GLK 250 BlueTEC 4MATIC","GLK 250 BlueTEC 4MATIC 4dr SUV AWD (2.1L 4cyl Turbodiesel 7A)",15.6,28,24,33,374,515,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6814,65060,22929,22929,2015,Mercedes-Benz,GLK350,Base,"GLK 350","GLK 350 4dr SUV (3.5L 6cyl 7A)",17.4,21,19,25,331,435,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6814,65059,22930,22930,2015,Mercedes-Benz,GLK350,4Matic,"GLK 350 4MATIC","GLK 350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A)",17.4,21,18,25,313,435,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7103,65061,22935,22935,2015,Mercedes-Benz,ML250,"Bluetec 4Matic","ML 250 BlueTEC 4MATIC","ML 250 BlueTEC 4MATIC 4dr SUV AWD (2.1L 4cyl Turbodiesel 7A)",24.6,25,22,29,541,713,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6272,65063,22932,22932,2015,Mercedes-Benz,ML350,Base,"ML 350","ML 350 4dr SUV (3.5L 6cyl 7A)",24.6,20,18,24,443,590,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6272,65062,22933,22933,2015,Mercedes-Benz,ML350,4Matic,"ML 350 4MATIC","ML 350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A)",24.6,19,17,22,418,541,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7104,65064,22934,22934,2015,Mercedes-Benz,ML400,4Matic,"ML 400 4MATIC","ML 400 4MATIC 4dr SUV AWD (3.0L 6cyl Turbo 7A)",24.6,20,18,22,443,541,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6607,65065,22936,22936,2015,Mercedes-Benz,"ML63 AMG",Base,"ML 63 AMG","ML 63 AMG 4dr SUV AWD (5.5L 8cyl Turbo 7A)",24.6,15,13,17,320,418,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6604,65040,22937,22937,2015,Mercedes-Benz,S550,Base,"S 550","S 550 4dr Sedan (4.7L 8cyl Turbo 7A)",21.9,20,17,26,372,569,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6604,65039,22938,22938,2015,Mercedes-Benz,S550,4Matic,"S 550 4MATIC","S 550 4MATIC 4dr Sedan AWD (4.7L 8cyl Turbo 7A)",21.9,19,16,26,350,569,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6604,65039,22941,22941,2015,Mercedes-Benz,S550,4Matic,"S 550 4MATIC","S 550 4MATIC 2dr Coupe AWD (4.7L 8cyl Turbo 7A)",21.1,19,16,24,338,506,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7100,65041,22940,22940,2015,Mercedes-Benz,S550e,Base,"S 550 Plug-In HYBRID","S 550 Plug-In HYBRID 4dr Sedan (3.0L 6cyl Turbo gas/electric plug-in hybrid 7A)",20.6,26,24,30,494,618,58,54,63,12,,2.8,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,5604,65042,22939,22939,2015,Mercedes-Benz,S600,Base,"S 600","S 600 4dr Sedan (6.0L 12cyl Turbo 7A)",21.1,15,12,21,253,443,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6694,65026,22942,22942,2015,Mercedes-Benz,"S63 AMG",Base,"S 63 AMG 4MATIC","S 63 AMG 4MATIC 4dr Sedan AWD (5.5L 8cyl Turbo 7A)",21.1,18,15,23,317,485,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6694,65026,22943,22943,2015,Mercedes-Benz,"S63 AMG",Base,"S 63 AMG 4MATIC","S 63 AMG 4MATIC 2dr Coupe AWD (5.5 8cyl Turbo 7A)",21.1,18,15,23,317,485,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6512,65027,22944,22944,2015,Mercedes-Benz,"S65 AMG",Base,"S 65 AMG","S 65 AMG 4dr Sedan (6.0L 12cyl Turbo 7A)",21.1,15,13,20,274,422,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6512,65027,22945,22945,2015,Mercedes-Benz,"S65 AMG",Base,"S 65 AMG","S 65 AMG 2dr Coupe (6.0L 12cyl Turbo 7A)",21.1,15,13,20,274,422,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,7101,65049,22946,22946,2015,Mercedes-Benz,SL400,Base,"SL 400","SL 400 2dr Convertible (3.0L 6cyl Turbo 7A)",19.8,23,20,27,396,535,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6601,65028,22947,22947,2015,Mercedes-Benz,SL550,Base,"SL 550","SL 550 2dr Convertible (4.7L 8cyl Turbo 7A)",19.8,20,17,24,337,475,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6755,65019,22948,22948,2015,Mercedes-Benz,"SL63 AMG",Base,"SL 63 AMG","SL 63 AMG 2dr Convertible (5.5L 8cyl Turbo 7A)",19.8,19,16,25,317,495,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6422,65035,22949,22949,2015,Mercedes-Benz,"SL65 AMG",Base,"SL 65 AMG","SL 65 AMG 2dr Convertible (6.0L 12cyl Turbo 7A)",19.8,17,14,21,277,416,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6906,65066,22950,22950,2015,Mercedes-Benz,SLK250,Base,"SLK 250","SLK 250 2dr Convertible (1.8L 4cyl Turbo 6M)",18.5,26,22,32,407,592,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6423,65050,22951,22951,2015,Mercedes-Benz,SLK350,Base,"SLK 350","SLK 350 2dr Convertible (3.5L 6cyl 7A)",18.5,24,21,29,389,537,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6424,65051,22952,22952,2015,Mercedes-Benz,"SLK55 AMG",Base,"SLK 55 AMG","SLK 55 AMG 2dr Convertible (5.5L 8cyl 7A)",18.5,22,19,28,352,518,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6857,65067,22953,22953,2015,Mercedes-Benz,"SLS AMG",GT,Base,"2dr Coupe (6.2L 8cyl 7AM)",22.5,15,13,19,293,428,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6857,65067,22954,22954,2015,Mercedes-Benz,"SLS AMG",GT,Base,"2dr Convertible (6.2L 8cyl 7AM)",22.5,15,13,19,293,428,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
37,6811,65020,22955,22955,2015,Mercedes-Benz,"Sprinter 2500",Base,"2500 144 WB Cargo","2500 144 WB Cargo 3dr Van (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6811,65020,22956,22956,2015,Mercedes-Benz,"Sprinter 2500",Base,"2500 144 WB Crew","2500 144 WB Crew 3dr Van (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6811,65020,22957,22957,2015,Mercedes-Benz,"Sprinter 2500",Base,"2500 144 WB Passenger","2500 144 WB Passenger 3dr Van (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6811,65020,22960,22960,2015,Mercedes-Benz,"Sprinter 2500",Base,"2500 170 WB Cargo","2500 170 WB Cargo 3dr Ext Van w/High Roof (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6811,65020,22959,22959,2015,Mercedes-Benz,"Sprinter 2500",Base,"2500 170 WB Cargo","2500 170 WB Cargo 3dr Van w/High Roof (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6811,65020,22961,22961,2015,Mercedes-Benz,"Sprinter 2500",Base,"2500 170 WB Crew","2500 170 WB Crew 3dr Van w/High Roof (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6811,65020,22964,22964,2015,Mercedes-Benz,"Sprinter 2500",Base,"2500 170 WB Passenger","2500 170 WB Passenger 3dr Van w/High Roof (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6812,65021,22958,22958,2015,Mercedes-Benz,"Sprinter 3500",Base,"3500 144 WB Cargo","3500 144 WB Cargo 3dr Van w/High Roof (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6812,65021,22963,22963,2015,Mercedes-Benz,"Sprinter 3500",Base,"3500 170 WB Cargo","3500 170 WB Cargo 3dr Ext Van w/High Roof (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
37,6812,65021,22962,22962,2015,Mercedes-Benz,"Sprinter 3500",Base,"3500 170 WB Cargo","3500 170 WB Cargo 3dr Van w/High Roof (2.1L 4cyl Turbodiesel 7A)",26.4,,,,0,0,,,,,,,,"6/29/23, 9:07 PM","6/29/23, 9:07 PM"
17,6178,65068,22965,22965,2015,MINI,Cooper,Base,Base,"2dr Hatchback (1.5L 3cyl Turbo 6M)",11.6,33,29,40,336,464,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65068,22966,22966,2015,MINI,Cooper,Base,Base,"4dr Hatchback (1.5L 3cyl Turbo 6M)",11.6,33,29,40,336,464,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65068,22969,22969,2015,MINI,Cooper,Base,Base,"2dr Convertible (1.6L 4cyl 6M)",13.2,30,27,34,356,449,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65069,22977,22977,2015,MINI,Cooper,Coupe,Base,"2dr Hatchback (1.6L 4cyl 6M)",13.2,32,29,37,383,488,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65073,22984,22984,2015,MINI,Cooper,Roadster,Base,"2dr Convertible (1.6L 4cyl 6M)",13.2,30,27,34,356,449,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65074,22986,22986,2015,MINI,Cooper,"Roadster John Cooper Works","John Cooper Works","John Cooper Works 2dr Convertible (1.6L 4cyl Turbo 6M)",13.2,29,26,35,343,462,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65072,22972,22972,2015,MINI,Cooper,"John Cooper Works","John Cooper Works","John Cooper Works 2dr Convertible (1.6L 4cyl Turbo 6M)",13.2,29,26,35,343,462,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65072,22971,22971,2015,MINI,Cooper,"John Cooper Works","John Cooper Works","John Cooper Works 2dr Hatchback (2.0L 4cyl Turbo 6M)",11.6,26,23,31,267,360,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65070,22979,22979,2015,MINI,Cooper,"Coupe John Cooper Works","John Cooper Works","John Cooper Works 2dr Hatchback (1.6L 4cyl Turbo 6M)",13.2,29,26,35,343,462,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65076,22968,22968,2015,MINI,Cooper,S,S,"S 4dr Hatchback (2.0L 4cyl Turbo 6M)",11.6,27,24,34,278,394,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65076,22967,22967,2015,MINI,Cooper,S,S,"S 2dr Hatchback (2.0L 4cyl Turbo 6M)",11.6,27,24,34,278,394,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65075,22985,22985,2015,MINI,Cooper,"Roadster S",S,"S 2dr Convertible (1.6L 4cyl Turbo 6M)",13.2,29,26,35,343,462,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65076,22970,22970,2015,MINI,Cooper,S,S,"S 2dr Convertible (1.6L 4cyl Turbo 6M)",13.2,29,26,35,343,462,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6178,65071,22978,22978,2015,MINI,Cooper,"Coupe S",S,"S 2dr Hatchback (1.6L 4cyl Turbo 6M)",13.2,29,26,35,343,462,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6858,65077,22973,22973,2015,MINI,"Cooper Countryman",Base,Base,"4dr Wagon (1.6L 4cyl 6M)",12.4,30,27,34,335,422,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6858,65078,22976,22976,2015,MINI,"Cooper Countryman","John Cooper Works ALL4","John Cooper Works ALL4","John Cooper Works ALL4 4dr Wagon AWD (1.6L 4cyl Turbo 6M)",12.4,27,25,31,310,384,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6858,65079,22974,22974,2015,MINI,"Cooper Countryman",S,S,"S 4dr Wagon (1.6L 4cyl Turbo 6M)",12.4,29,26,32,322,397,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6858,65080,22975,22975,2015,MINI,"Cooper Countryman","S ALL4","S ALL4","S ALL4 4dr Wagon AWD (1.6L 4cyl Turbo 6M)",12.4,27,25,31,310,384,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6981,65081,22980,22980,2015,MINI,"Cooper Paceman",Base,Base,"2dr Hatchback (1.6L 4cyl 6M)",12.4,30,27,34,335,422,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6981,65082,22983,22983,2015,MINI,"Cooper Paceman","John Cooper Works ALL4","John Cooper Works ALL4","John Cooper Works ALL4 2dr Hatchback AWD (1.6L 4cyl Turbo 6M)",12.4,27,25,31,310,384,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6981,65083,22981,22981,2015,MINI,"Cooper Paceman",S,S,"S 2dr Hatchback (1.6L 4cyl Turbo 6M)",12.4,29,26,32,322,397,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
17,6981,65084,22982,22982,2015,MINI,"Cooper Paceman","S ALL4","S ALL4","S ALL4 2dr Hatchback AWD (1.6L 4cyl Turbo 6M)",12.4,27,25,31,310,384,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
18,6126,64106,22987,22987,2015,Mitsubishi,Lancer,ES,ES,"ES 4dr Sedan (2.0L 4cyl 5M)",15.5,28,25,34,388,527,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
18,6126,64106,22988,22988,2015,Mitsubishi,Lancer,ES,ES,"ES 4dr Sedan (2.0L 4cyl CVT)",15.5,29,26,34,403,527,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
18,6126,64107,22994,22994,2015,Mitsubishi,Lancer,"Evolution Final Edition","Final Edition","Final Edition 4dr Sedan AWD (2.0L 4cyl Turbo 5M)",14.5,19,17,23,247,334,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
18,6126,64108,22993,22993,2015,Mitsubishi,Lancer,"Evolution GSR",GSR,"GSR 4dr Sedan AWD (2.0L 4cyl Turbo 5M)",14.5,19,17,23,247,334,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
18,6126,64110,22990,22990,2015,Mitsubishi,Lancer,GT,GT,"GT 4dr Sedan (2.4L 4cyl CVT)",15.5,26,23,30,357,465,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
18,6126,64110,22989,22989,2015,Mitsubishi,Lancer,GT,GT,"GT 4dr Sedan (2.4L 4cyl 5M)",15.5,26,22,31,341,481,,,,,,,,"6/29/23, 9:07 PM","3/6/25, 7:43 PM"
